Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
153,3/14/2017 21:56,3/14/2017 22:08,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489542987_58c89f4b5aa4e5.25904374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",,74.73.173.121,-73.88800049,40.69829941,United States,Ridgewood,NY,11385,1822,Cohort 27,50883,,2M896,,,,,,,,,,,,11,,,,,,,Spanish,3/13/2017,Effective+,Effective+,Effective+,"Teacher's plans and practice reflect familiarity with a wide range of effective pedagogical approaches in the discipline.  All instructional outcomes are clear, written in the form of student learning and suggest viable methods of assessment. The lesson or unit has a clear structure with appropriate and varied use of instructional groups.",Effective+,Effective+,Effective+,"Classroom interactions support learning and hard work. With minimal guidance and prompting, students follow established classroom routines. Student behavior is generally appropriate.",Effective+,Effective+,Effective+,"Teacher creates a genuine discussion among students, providing adequate time for students to respond, and stepping aside when appropriate. The learning tasks are aligned with the instructional outcomes and are designed to challenge student thinking. Questions are used to diagnose evidence of learning.",Effective+,Teacher makes an accurate assessment of a lesson's effectiveness and the extent to which it achieved its instructional outcomes and can cite general references to support the judgment.,Average,
154,3/14/2017 22:11,3/14/2017 22:20,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489543908_58c8a2e4ac1580.39492056,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",,74.73.173.121,-73.88800049,40.69829941,United States,Ridgewood,NY,11385,1822,Cohort 28,,51237,27Q475,,,,,,,,,,,10,,,,,,,,ESL,3/6/2017,Developing,Developing,Developing,Teacher's plans and practice indicate some awareness of prerequisite relationships. Outcomes represent moderately high expectations and rigor. The lesson or unit has a recognizable structure.,Developing,Developing,Developing,"With regular guidance and prompting, students follow established routines. Standards of conduct appear to have been established.",Developing,Developing,Developing,Teacher attempts to engage all students in the discussion and to encourage them to respond to one another.The learning tasks or prompts are partially aligned with the instructional outcomes. Questions are sometimes used to diagnose evidence of learning.,Developing,Teacher has a generally accurate impression of a lesson's effectiveness and the extent to which instructional outcomes were met.,Average,
155,3/15/2017 13:41,3/15/2017 13:55,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489599702_58c97cd6edd0a3.61533421,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,108.54.103.13,-73.77249908,40.76369858,United States,Bayside,NY,11361,2060,Cohort 27,50458,,Q143,,,,,,5,,,,,,,,,,,,N/A,ESL,1/20/2017,Effective,Effective,Effective,"Teacher was planned and prepared.  Use of native language incorporated into the lesson (vocabulary, cognates).  Suitable to group of students being serviced.",Effective+,Effective,Effective,Teacher sets a good example for the students.  Spoke in a nurturing and caring tone throughout the lesson.  Students reciprocated in kind.,Effective,Effective,Developing+,Information was presented in a clear and concise manner.  There was modeling of the activity beforehand.  Teacher must monitor progress of learning throughout the lesson.  Feedback must be more consistent and lead to improvement and learning.,Effective,"Teacher self-reflects and is proactive in seeking assistance and guidance from colleagues, staff developers and coaches.",Above Average,
156,3/15/2017 13:53,3/15/2017 14:09,Complete,,,,English,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,1489600275_58c97f13d11b22.79650258,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,96.232.248.33,-73.74810028,40.73070145,United States,Queens Village,NY,11427,1824,Cohort 27,50976,,X244,,,,,,,,,8,,,,,CTT/ICT,,,,,Bilingual,02/15/0017,Effective+,Developing+,Effective,,Effective+,Effective+,Effective+,,Effective,Effective,Effective,,Effective,,Average,
157,3/15/2017 14:09,3/15/2017 14:19,Complete,,,,English,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,1489601362_58c9835285c051.84794305,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,96.232.248.33,-73.74810028,40.73070145,United States,Queens Village,NY,11427,1824,Cohort 28,,51268,Q072,,,,,,,,,8,,,,,CTT/ICT,,,,,Special Education,2/16/2017,Developing+,Developing,Developing,,Developing,Developing,Developing,,Developing,Developing,Developing,,Effective,,Average,
158,3/15/2017 14:59,3/15/2017 15:16,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489604357_58c98f05507dd2.03183941,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,66.108.17.101,-73.93689728,40.85039902,United States,New York,NY,10033,2063,Cohort 28,,51284,08x332,,,,,,,,,,9,,,,,,,,,Science,3/7/2017,Developing,Developing,Developing,,Developing+,Developing+,Developing+,,Developing+,Developing,Developing,,Developing,,Average,
160,3/15/2017 15:23,3/15/2017 15:31,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489605777_58c99491de4bd6.07049579,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,66.108.17.101,-73.93689728,40.85039902,United States,New York,NY,10033,2063,Cohort 27,50903,,09X525,,,,,,,,,,,10,11,,,,,,,Spanish,2/17/2017,Developing+,Developing,Developing+,,Effective,Effective,Effective,,Developing+,Developing,Developing,,Developing,,Average,
161,3/15/2017 15:35,3/15/2017 15:44,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489606327_58c996b7a7f609.68128835,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,66.108.17.101,-73.93689728,40.85039902,United States,New York,NY,10033,2063,Cohort 27,51041,,08x530,,,,,,,,,,,10,11,,,,,,,Spanish,3/15/2017,Developing+,Developing+,Developing+,,Developing+,Effective,Effective,,Developing+,Developing,Developing+,,Effective,,Average,
162,3/15/2017 15:45,3/15/2017 15:59,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489607104_58c999c0587547.70787010,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,66.108.17.101,-73.93689728,40.85039902,United States,New York,NY,10033,2063,Cohort 27,50148,,08X530,,,,,,,,,,9,,,,,,,,,ESL,3/13/2017,Developing+,Developing+,Developing,,Developing+,Effective,Effective,,Developing,Developing,Developing+,,Effective,,Above Average,
163,3/15/2017 18:32,3/15/2017 18:40,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489617145_58c9c0f9c8e3a0.17353414,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,108.54.103.13,-73.77249908,40.76369858,United States,Bayside,NY,11361,2060,Cohort 27,50938,,Q143,,,,,,5,,,,,,,,CTT/ICT,,,,,ESL,2/13/2017,Effective,Effective,Effective,"Demonstrated knowledge of content.  Evident that teacher planned and prepared (Anchor Charts, Laptop used to display illustrations to support learning of vocabulary).",Effective,Effective,Effective,Demonstrated to students that they are respected and valued.  They are not afraid to take intellectual risks.,Effective,Effective,Effective,"Open-ended questions invited students to think and/or offer multiple possible answers and focus on key details.  As an ESL teacher, there are many opportunities to provide specific and timely feedback to students.  Document and track the feedback and follow-up to ensure students are improving and making progress.  Utilize simple checklists or notes in order to follow-up.",Effective+,Eager for feedback and welcomes it.  Receptive to all suggestions.,Above Average,
164,3/15/2017 18:40,3/15/2017 18:48,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489617652_58c9c2f4049c48.12362386,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",,108.54.103.13,-73.77249908,40.76369858,United States,Bayside,NY,11361,2060,Cohort 27,50001,,Q143,,,,3,,,,,,,,,,CTT/ICT,,,,,ESL,1/20/2017,Developing+,Developing+,Developing+,Lesson/activity represented moderate cognitive challenge (low expectations).,Developing+,Effective,Effective,"Although the students were well-behaved, there were missed opportunities to engage them in more rigorous and meaningful learning.",Developing+,Developing+,Developing+,"Lesson dragged on.  With two teachers in the classroom, there were missed opportunities to group the students and differentiate the activities.  Feedback to students was general and questions were low level and ""recitation"" in style.",Effective,Recommendations were accepted and teacher recognize that the lesson needed to be meaningfully planned.,Average,
165,3/15/2017 21:28,3/15/2017 21:41,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489627736_58c9ea587a5f81.48446047,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 28,,51255,X127,,,,,,,6,,,,,,,,,,,,ESL,3/15/2017,Developing+,Effective,Developing+,"•	The Learning Objective should be written in student friendly language using 'I Can' statements. 'I can' statements empower students, provide a common focus, communicate what is important, build community and engagement and increase motivation and confidence.- Brian Shepard •	In addition, the Learning Objectives should be posted. •	The lesson was standards based.  •	Teacher spoke and gave written material in both Spanish and English, as necessary.  •	Differentiated supports should be written in the lesson plan and addressed in the lesson. •	There was little loss of instructional time due to effective classroom routines and procedures •	Utilized pictures and other supports for students to understand the task.  •	Tasks were timed and the teacher kept the students moving at a good pace. •	Tasks were aligned with the 'Learning Objectives'",Developing+,Effective,Effective,"•	 There was some loss of instructional time due to effective classroom routines and procedures. •	Student behavior was appropriate.",Developing+,Effective,Developing,"•	Student behavior was appropriate. •	Teacher circulated questioning and assisting the students as they worked. •	Most questions were level 1 on the DOK Scale. •	Encourage students to respond to each other by asking students who 'agrees',' disagrees' or 'has something to add' having the students explain their thinking. •	The learning tasks and activities are aligned with the instructional outcomes and were designed to challenge student thinking, •	Teacher tried to elicit the definition of words that were important for the students to understand the text; success, failure and getting fired. •	Tasks were aligned with the Learning Objectives. •	Feedback should be balanced using 'glows' and 'grows'.  Avoid using phrases, such as, excellent and good job. •	A final summary question, related to the Learning Objective should be asked. Students, in pairs, could discuss the answer followed by a share.",Developing,,Average,
166,3/15/2017 21:40,3/15/2017 21:45,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489628396_58c9ecec124208.27375382,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50624,,07x161,,1,,,,,,,,,,,,,,,,,Bilingual,3/13/2017,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing+,,Below Average,
167,3/15/2017 21:42,3/15/2017 21:56,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489628533_58c9ed755a6f40.79767056,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 28,,51282,Q077,,,,,,,,,8,,,,,CTT/ICT,,,,,Special Education,3/10/2017,Developing+,Developing+,Developing,"* Teacher has a strong background knowledge in the subject but his pedagogical practice and during our debrief, represents a narrow range of  strategies. *The teacher should include the standards that are addressed in the lesson. *The lesson had a clear structure but there was no differentiation for different groups of students. * There was too much down time during the lesson. The teacher should realistically time out the lesson on the lesson plan and use a timer to pace the lesson.",Developing+,Developing+,Developing+,,Developing+,Effective,Developing+,"* Teacher should encourage students to respond to each other by asking students who 'agrees',' disagrees' or 'has something to add' and and having the students explain their thinking.",Developing,,Below Average,
168,3/15/2017 21:46,3/15/2017 21:51,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489628746_58c9ee4ac38121.61506776,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50277,,07x161,,,2,,,,,,,,,,,,,,,,Bilingual,3/13/2017,Developing+,Developing+,Developing+,,Developing+,Effective,Effective,,Developing+,Developing+,Developing+,,Developing+,,Average,
169,3/15/2017 21:51,3/15/2017 21:56,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489629086_58c9ef9e361db5.73850434,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,51064,,07x298,,,,,,,6,,,,,,,,,,,,Bilingual,3/13/2017,Developing+,Developing,Developing,,Developing,Ineffective,Ineffective,,Developing,Developing,Developing,,Developing+,,Below Average,
171,3/15/2017 21:57,3/15/2017 22:01,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489629433_58c9f0f9a15264.26031555,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50600,,07x298,,,,,,,,7,,,,,,,,,,,Bilingual,3/13/2017,Developing,Developing,Developing,,Ineffective,Ineffective,Ineffective,,Developing,Ineffective,Developing,,Developing+,,Bottom 10%,
172,3/15/2017 22:03,3/15/2017 22:11,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489629696_58c9f200a9e5c8.67552977,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.7.21.232,-73.94390106,40.792099,United States,New York,NY,10029,1856,Cohort 27,50862,,07x298,,,,,,,,,8,,,,,,,,,,Special Education,3/13/2017,Developing,Developing,Developing,,Developing,Ineffective,Ineffective,,Developing,Developing,Developing,,Developing+,,Bottom 10%,
173,3/16/2017 10:25,3/16/2017 10:45,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489674320_58caa0500e6487.33717523,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",,74.73.144.96,-73.99810028,40.72669983,United States,New York,NY,10012,1794,Cohort 28,,51266,02M529,,,,,,,,,,,,11,,,,,,,Special Education,3/15/2017,Developing,Developing,Developing,"Ms. Belgrade is teaching ICT Math, a subject area that is not her speciality, and is making a very good effort to master math concepts so that she can work well with her students.  She does not yet have the far-reaching understanding of math or teaching math that will allow her to create well-scaffolded units of study; she is also greatly limited by her co-teachers unwillingness to plan together and to design true co-teaching experiences that will increase learning outcomes for Ms. Belgrade's roster and for all the students in the class.",Developing,Developing,Developing,"Here again Ms. Belgrade is deeply limited by the co-teaching set-up.  She has many ideas for engaging students and setting up the classroom to have a more effective learning culture and environment, but she is somewhat powerless to make any decisions.  As such, the environment of the classroom was extremely unconducive to learning.  There is almost no culture of learning there, very few students showed respect to the teacher or to each other, and at any given moment only ¼ of the class was even trying to learn.  Most students were talking, playing on their phones or being disruptive in other ways for most of the lesson, with the exception of about ten minutes when most of the students were focused and copying the notes, if not actually understanding the problem on which they were working.",Ineffective,Developing,Developing,"Again, Ms. Belgrade seems to have a lot of potential and good ideas for discussion, student engagement and questioning but she has almost no opportunity for putting them into practice.  She did lead the lesson for fifteen minutes, and the rest of the time she focused on providing individual help, which was very effective for students who received it.  Her questioning techniques are at the developing level but against the chaos of this classroom, she seems to be trying to ask questions  that will engage students and get them to think more deeply.",Developing+,"Quamina is very reflective of her practice and planning and open to suggestions and to trying ideas.  I saw some improvements since my first visit, and I can see that she is trying very hard to break through a very bad school culture and make a difference for her students.  Her potential is certainly being quashed at this school, and her principal is not even following the UFT teacher contract in designing her schedule, so I am very concerned about burn-out for her.",Average,
